4260551	/m/0bswf7	The Arrival	1996-05-31		115	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0b90_r"": ""Mexico"", ""/m/09c7w0"": ""United States of America""}"	"{""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama""}"	Zane Zaminski , a radio astronomer working for SETI, discovers an extraterrestrial radio signal from Wolf 336, a star 14 light years from Earth. Zane reports this to his supervisor, Phil Gordian  at the Jet Propulsion Laboratory, but Phil dismisses the claims. Zane soon finds that he has been fired because of supposed budget cuts, and blacklisted, preventing him from working at other telescopes. Taking a job as a television satellite installer, he creates his own telescope array using his customers' dishes in the neighborhood, operating it secretly from his attic with help of his young next door neighbor, Kiki. Zane relocates the signal, but it is drowned out by a terrestrial signal from a Mexican radio station. Zane attempts to tell his former coworker, Calvin , but finds he has just died suspiciously from carbon monoxide poisoning. Zane travels to Mexico and finds the radio station was burnt to the ground. Searching the local area, he comes across a new power plant. There, he helps climatologist Ilana Green  protect her atmospheric analysis equipment from the plant's overzealous security forces. Ilana explains that the Earth's temperature has recently risen several degrees, melting the polar ice. She is investigating the power plant, one of several recently built, that appears to be the cause of this increase. The two are released, but without Ilana's equipment. Surprisingly, Zane realizes one of the guards could pass as the identical twin of his former boss, Phil, except that he is of Mexican ethnicity . As Zane and Ilana regroup, Phil instructs some agents, posing as gardeners, to release an alien device in Zane's attic that creates a miniature black hole, consuming all of Zane's equipment. Zane leaves Ilana to again investigate the power plant and she is soon killed by a scorpion planted in her room. Zane discovers the plant is a front for an underground alien base. The very different looking aliens are able to disguise themselves with an external skin to infiltrate our society. Zane finds that all of the bases expel large amounts of emissions into the atmosphere. Zane is discovered but escapes back into the nearby town and attempts to convince the local sheriff of the situation. However, alien agents bring Ilana's body to the police station, making Zane a suspect in her death; Zane escapes and sneaks back into the United States. He accosts Phil on the JPL grounds, forcing him to admit that the aliens are trying to raise the Earth's temperature to not only kill off humans but make the planet hospitable for themselves. Zane secretly records the conversation and once Phil discovers the recording he sends agents to stop Zane. Zane returns home to find his attic devoid of equipment. He figures out the only way to broadcast the tape is to go to a nearby telescope and beam the signal directly to a television satellite, broadcasting it worldwide. With the help of his girlfriend Char  and Kiki, he travels to the telescope. Phil and his agents soon disable the telescope controls from the main building. Zane leaves the tape with Kiki and instructs him to transmit it when he gives the order and then he and Char sneak over to the telescope's base and barricade themselves in the control room. Zane makes the necessary adjustments and tells Kiki to active the tape, but Kiki reveals himself to be an alien agent, and opens the door to allow Phil inside and confiscate the tape himself. Phil and his agents ram down the door to the telescope room with a van, but Zane freezes them with cryogenic gases. As he works to free the tape stuck in Phil's frozen jacket, one of the agents drops a sphere which starts to form another singularity in the room. Zane and Char escape through the telescope's optical path before the device implodes most of the telescope base, exiting safely onto on the collapsed dish. In the distance they see Kiki, and Zane tells him to tell the aliens that he will soon broadcast this tape; they watch as Kiki runs off. In the film's epilogue, Zane's conversation with Phil is broadcasted across the globe.
4262697	/m/0cry5kl	The Wild Stallion	2009		86	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}"	The Wild Stallion is about an 11 year old girl from Cleveland, Ohio named Hanna Mills , who wants to photograph wild horses for a project and to try to help save them. Her mom died a few years ago of cancer. After visiting a ranch during summer vacation and befriending another 11 year old girl named CJ , the girl learns about illegal activities that might jeopardize the mustangs. Along the way she learns about the horses including the legend of the black stallion and she makes a new friend in CJ.
4263149	/m/0bs_mc	Elstree Calling	1930		86	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"	The Wild Stallion is about an 11 year old girl from Cleveland, Ohio named Hanna Mills , who wants to photograph wild horses for a project and to try to help save them. Her mom died a few years ago of cancer. After visiting a ranch during summer vacation and befriending another 11 year old girl named CJ , the girl learns about illegal activities that might jeopardize the mustangs. Along the way she learns about the horses including the legend of the black stallion and she makes a new friend in CJ.
4264016	/m/0bt139	Husbands	1970		154	"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/0556j8"": ""Buddy film"", ""/m/0219x_"": ""Indie""}"	Gus, Harry, and Archie  are three husbands with families in suburban New York. All are professional men. As the film begins, they are shaken when their best friend Stuart suddenly dies of a heart attack. They have difficulty coping with the death, and spend two days hanging out, playing basketball, sleeping in the subways, and drinking, including one lengthy scene at a bar in which they have an impromptu singing contest. Harry goes home, has a vicious argument with his wife, and decides to fly to London. The other two decide to go with him. They check into an expensive hotel, dress in formal clothing, and meet three young women at a gambling casino. They go back to their rooms with the women. Gus pairs off with Mary Tynan , Archie with Julie , a young Asian woman who seems not to speak English, and Harry with Pearl Billingham . However, their efforts to hook up with these women are awkward and unsuccessful. Gus and Archie decide to go back to New York, but Harry stays behind. As the film ends, Gus and Archie express concern about Harry and what he will do without them.
4264696	/m/0bt2bn	Night Hunter	1995		86	{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/03npn"": ""Horror"", ""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0qdzd"": ""B-movie""}"	Gus, Harry, and Archie  are three husbands with families in suburban New York. All are professional men. As the film begins, they are shaken when their best friend Stuart suddenly dies of a heart attack. They have difficulty coping with the death, and spend two days hanging out, playing basketball, sleeping in the subways, and drinking, including one lengthy scene at a bar in which they have an impromptu singing contest. Harry goes home, has a vicious argument with his wife, and decides to fly to London. The other two decide to go with him. They check into an expensive hotel, dress in formal clothing, and meet three young women at a gambling casino. They go back to their rooms with the women. Gus pairs off with Mary Tynan , Archie with Julie , a young Asian woman who seems not to speak English, and Harry with Pearl Billingham . However, their efforts to hook up with these women are awkward and unsuccessful. Gus and Archie decide to go back to New York, but Harry stays behind. As the film ends, Gus and Archie express concern about Harry and what he will do without them.
4265087	/m/0bt30_	Hidden Camera Jihad				{}	{}	"{""/m/05swd"": ""Propaganda film"", ""/m/082gq"": ""War film""}"	Gus, Harry, and Archie  are three husbands with families in suburban New York. All are professional men. As the film begins, they are shaken when their best friend Stuart suddenly dies of a heart attack. They have difficulty coping with the death, and spend two days hanging out, playing basketball, sleeping in the subways, and drinking, including one lengthy scene at a bar in which they have an impromptu singing contest. Harry goes home, has a vicious argument with his wife, and decides to fly to London. The other two decide to go with him. They check into an expensive hotel, dress in formal clothing, and meet three young women at a gambling casino. They go back to their rooms with the women. Gus pairs off with Mary Tynan , Archie with Julie , a young Asian woman who seems not to speak English, and Harry with Pearl Billingham . However, their efforts to hook up with these women are awkward and unsuccessful. Gus and Archie decide to go back to New York, but Harry stays behind. As the film ends, Gus and Archie express concern about Harry and what he will do without them.
4265105	/m/0bt31b	Monk Dawson	1998-07-31		110	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}"	Gus, Harry, and Archie  are three husbands with families in suburban New York. All are professional men. As the film begins, they are shaken when their best friend Stuart suddenly dies of a heart attack. They have difficulty coping with the death, and spend two days hanging out, playing basketball, sleeping in the subways, and drinking, including one lengthy scene at a bar in which they have an impromptu singing contest. Harry goes home, has a vicious argument with his wife, and decides to fly to London. The other two decide to go with him. They check into an expensive hotel, dress in formal clothing, and meet three young women at a gambling casino. They go back to their rooms with the women. Gus pairs off with Mary Tynan , Archie with Julie , a young Asian woman who seems not to speak English, and Harry with Pearl Billingham . However, their efforts to hook up with these women are awkward and unsuccessful. Gus and Archie decide to go back to New York, but Harry stays behind. As the film ends, Gus and Archie express concern about Harry and what he will do without them.
4265347	/m/0bt3j9	Hairspray	2007-07-13	202548575	115	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}"	"{""/m/0hn10"": ""LGBT"", ""/m/0gf28"": ""Parody"", ""/m/05p553"": ""Comedy film"", ""/m/01q03"": ""Cult"", ""/m/04t36"": ""Musical"", ""/m/02l7c8"": ""Romance Film""}"	" May 3, 1962: Tracy Turnblad, a cheerful, overweight high school student living in Baltimore, Maryland steps out of her apartment  and endures a day’s worth of school before she and best friend Penny Pingleton can watch their favorite television show, The Corny Collins Show, a teen dance show broadcast from local station WYZT . The teenagers featured on the show attend Tracy and Penny's school, among them the arrogant and wealthy Amber von Tussle and her boyfriend, Link Larkin, the lead male dancer. Amber’s mother, Velma, manages WYZT and makes sure Amber is featured and that The Corny Collins Show remains a racially segregated program. Corny Collins and his Council Members are white; black kids are only allowed on the show on ""Negro Day"", held the last Tuesday of each month and hosted by R&B disc jockey Motormouth Maybelle, who owns the local record shop. Tracy's reclusive mother, Edna, and Penny's strict, religious mother, Prudy, disapprove of their daughters' fascination with the program, despite the fact that Prudy watches the show herself; Tracy's father, Wilbur, a joke-shop proprietor, is more lenient. Corny Collins announces that one of the Council Members, Brenda, is pregnant, and is going on a leave of absence, so auditions for a replacement will be held during school hours the next day . When Tracy attends, Velma rejects her for being overweight and supporting integration ("". Tracy is sent to detention by Miss Wimsey for skipping school, discovering the ""Negro Day"" kids practicing their dances in the detention hall. Tracy befriends the students' best dancer, Motormouth Maybelle's son, Seaweed, who teaches Tracy several dance moves. As Tracy leaves detention, she inadvertently bumps into Link and dreams of a life with him . At a record hop, Tracy’s moves attract the attention of Corny Collins  and he appoints her to the Council (""The Nicest Kids in Town . Tracy becomes one of Corny's most popular Council Members. This, however, threatens Amber's chances of winning the show's yearly ""Miss Teenage Hairspray"" pageant  and her relationship with Link, as he grows fonder of Tracy. Mr. Pinky, a slightly off-centered salesman, suggests that Tracy be the spokesgirl for his Hefty Hideaway boutique. Tracy persuades Edna to accompany her to the Hefty Hideaway as her agent, and in the process helps cure her mother's agoraphobia . Tracy introduces Seaweed to Penny, and the two are smitten. One afternoon, Amber has Tracy sent to detention. Link follows after taunting their teacher Mr. Flak. Seaweed invites the girls and Link to follow him and his sister Little Inez to a platter party at Motormouth Maybelle's store . Edna finds Tracy and tries to take her home, until Maybelle convinces her to stay and tells her to take pride in herself . Maybelle informs everyone that Velma has canceled ""Negro Day"". Tracy suggests that Maybelle and the others stage a demonstration for the next afternoon, a day before the ""Miss Teenage Hairspray"" pageant. Realizing that he has a chance at stardom by singing at the pageant, Link does not attend the demonstration. After the party, Edna goes to Wilbur's shop to flirt with him, but Velma gets there first and tries to seduce Wilbur (""Big, Blonde and Beautiful . Edna arrives and accuses Wilbur of infidelity. Edna, out of hatred for Velma, forbids Tracy from being on the show. Wilbur and Edna reconcile ("". The next morning, Tracy sneaks out of the house to join the protest , which comes to a halt at a police roadblock set up by Velma. The protesters are arrested, but Tracy runs to the Pingletons, where Penny hides her in a fallout shelter. Prudy catches Tracy and calls the police before tying Penny to her bed. Seaweed and his friends, having been bailed out by Wilbur, help Tracy and Penny escape. Link visits Tracy’s house to look for her and realizes that he loves her. Seaweed and Penny acknowledge their love during the escape from her house . With the pageant underway ("", Velma places police officers around WYZT to stop Tracy. She also changes the pageant tallies so Amber is guaranteed to win. Penny arrives at the pageant with Edna incognito, while Wilbur, Seaweed and the Negro Day kids help Tracy infiltrate the studio to participate in the Miss Teenage Hairspray contest. Link breaks away from Amber to dance with Tracy; later, he pulls Little Inez, who has arrived at WYZT with Maybelle, to the stage to dance in the pageant. Little Inez receives the most votes and wins the pageant, officially integrating The Corny Collins Show. Velma declares her frustration, informing her daughter of the tally-switching scheme. Edna and Wilbur have turned a camera on her, and Velma's outburst is broadcast on the air, causing her to be dismissed. The Corny Collins Show set explodes into a celebration as Tracy and Link cement their love with a kiss ."
4265882	/m/0bt4g2	Case of Evil: Case of Evil	2002-10-25		100	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/06c1y"": ""Romania"", ""/m/07ssc"": ""United Kingdom""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/015w9s"": ""Television movie"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}"	As the movie opens, Sherlock is in pursuit of the criminal Professor Moriarty  and apparently shoots him to death. His body cannot be found, however, as it falls in a sewer. After this incident, Holmes gains notoriety with the press and the police for his apparent killing of Moriarty, and meets Dr. Watson , an early practitioner of autopsies, for the first time. Together, they start an investigation into the murder of several crime lords and become convinced that Moriarty is alive and behind a plot to organize drug dealing. Given that Moriarty is supposedly dead, Holmes finds it hard to convince Inspector Lestrade  of this claim. Holmes' investigation leads him to a prostitute , who posed as a rich woman to lure Holmes into the plot. Richard E. Grant also appears as Holmes' brother, Mycroft, who was addicted to opium by Moriarty when Sherlock was young.
4266637	/m/0bt5g1	Go Tell the Spartans	1978-06-14		114	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0219x_"": ""Indie"", ""/m/082gq"": ""War film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3mz0"": ""Combat Films""}"	"It's January 1964 in the period when American troops were euphemistically termed ""military advisors"" in Vietnam. Major Asa Barker  has been given this command: a poorly-manned outpost named Muc Wa in rural Vietnam somewhere near the Da Nang to Phnom Penh  highway that a decade earlier had been the scene of a massacre of French soldiers during the First Indochina War. Barker is a weary infantry veteran in his third war , who provides veteran supervision to a cadre of advisors attached to a group of South Vietnamese who garrison the deserted village of Muc Wa.""Muc Wa"" is a real Special Forces base in the Plain of Reeds, southern Vietnam. The name is pronounced ""muc-hwa"", but spelled ""Muc Hoa"". Barker, as a seasoned officer, knows that he cannot defend his position due to lack of numbers and the quality of his local troops. He is still obliged to carry out the orders of his superior, General Harnitz , who sends Barker U.S. re-enforcements to appease him. His command consists of a handful of U.S. soldiers  and some reluctant former Vietnamese paddy farmers turned militiamen. Barker is a capable commander who has ended his career by having an affair with a senior officer's wife. He argues that the hamlet is deserted and has no importance, but sends a detachment from his command. The detachment is commanded by the brash but nervous Lt. Hamilton, and includes veteran sergeant Oleonowski, who is suffering from battle fatigue, a drug-addicted medic, Cpl. Lincoln, and a young draftee, Cpl. Courcey, who quickly befriends an elderly native volunteer, nicknamed ""Old Man"". On their way to Muc Wa along a dirt road, the column is ambushed at a roadblock, resulting in ARVN Cpl. Cowboy capturing and beheading the lone Viet Cong attacker. On reaching the hamlet, Hamilton sets up his defenses in a triangular formation and receives supplies brought in by helicopter. At the rear of the hamlet is a graveyard of 302 French soldiers with a placard above the entrance that reads, in French, ""Étrangers, dites aux Spartiates que nous demeurons ici par obéissance à leurs lois "", which refers to the Battle of Thermopylae. While he is investigating it, Courcey spots a one-eyed VC soldier, who is presumably a scout. Back at Barker's base, Barker receives a Psy-ops officer who claims that he will be able to predict which one of Barker's outposts the VC will attack next. During the following night Muc Wa is attacked by the VC, sustaining its first casualty when Lt. Hamilton is killed along with a few South Vietnamese soldiers. The next day, Sgt Oleonowski commits suicide rather than face the pressure of command. When Barker is informed of the deaths, he wants to pull his troops out now that they lack an experienced leader, but this request is refused by Harnitz, forcing Barker to send his own deputy to Muc Wa. When the psy-ops man predicts Muc Wa will be attacked, Barker contacts them by radio only to learn that they're under attack from the Viet Cong. True to Barker's predictions, the outpost is overwhelmed by the massive numbers of Viet Cong who number in the many thousands, not the few hundred predicted by the high command, and they are all well armed with various automatic weapons, not outdated rifles. Barker is order by Harnitz to withdraw the American troops, leaving behind the South Vietnamese troops, including the walking wounded. The idealistic Courcey refuses to leave the wounded, so Barker stays behind with him to help evacuate the remaining South Vietnamese troops and militiamen. This leaves Barker, Courcey, the Old Man and his fellow South Vietnamese militiamen at Muc Wa, and in the ensuing battle almost everyone is killed, including Barker who had stayed behind to cover their escape. The only American survivor is ironically the willing volunteer, Courcey, whose idealism and enthusiasm for the Vietnam War has now been killed along with all his comrades. He wakes up after the battle in the morning to find that everyone else is dead and the soldiers, including Barker, are stripped of their fatigues. The VC have withdrawn having left him for dead. As Courcey wanders to the grave site, he finds another survivor: the wounded, one-eyed VC scout that he saw earlier. The VC points his rifles at Courcey before dropping it out of exhaustion. Courcey says to the one-eyed VC, ""I'm going home, Charlie, if they'll let me"" as he wanders off the grave site."
4266695	/m/0bt5k5	The Forbidden City	1918-10-06		62	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0219x_"": ""Indie""}"	"It's January 1964 in the period when American troops were euphemistically termed ""military advisors"" in Vietnam. Major Asa Barker  has been given this command: a poorly-manned outpost named Muc Wa in rural Vietnam somewhere near the Da Nang to Phnom Penh  highway that a decade earlier had been the scene of a massacre of French soldiers during the First Indochina War. Barker is a weary infantry veteran in his third war , who provides veteran supervision to a cadre of advisors attached to a group of South Vietnamese who garrison the deserted village of Muc Wa.""Muc Wa"" is a real Special Forces base in the Plain of Reeds, southern Vietnam. The name is pronounced ""muc-hwa"", but spelled ""Muc Hoa"". Barker, as a seasoned officer, knows that he cannot defend his position due to lack of numbers and the quality of his local troops. He is still obliged to carry out the orders of his superior, General Harnitz , who sends Barker U.S. re-enforcements to appease him. His command consists of a handful of U.S. soldiers  and some reluctant former Vietnamese paddy farmers turned militiamen. Barker is a capable commander who has ended his career by having an affair with a senior officer's wife. He argues that the hamlet is deserted and has no importance, but sends a detachment from his command. The detachment is commanded by the brash but nervous Lt. Hamilton, and includes veteran sergeant Oleonowski, who is suffering from battle fatigue, a drug-addicted medic, Cpl. Lincoln, and a young draftee, Cpl. Courcey, who quickly befriends an elderly native volunteer, nicknamed ""Old Man"". On their way to Muc Wa along a dirt road, the column is ambushed at a roadblock, resulting in ARVN Cpl. Cowboy capturing and beheading the lone Viet Cong attacker. On reaching the hamlet, Hamilton sets up his defenses in a triangular formation and receives supplies brought in by helicopter. At the rear of the hamlet is a graveyard of 302 French soldiers with a placard above the entrance that reads, in French, ""Étrangers, dites aux Spartiates que nous demeurons ici par obéissance à leurs lois "", which refers to the Battle of Thermopylae. While he is investigating it, Courcey spots a one-eyed VC soldier, who is presumably a scout. Back at Barker's base, Barker receives a Psy-ops officer who claims that he will be able to predict which one of Barker's outposts the VC will attack next. During the following night Muc Wa is attacked by the VC, sustaining its first casualty when Lt. Hamilton is killed along with a few South Vietnamese soldiers. The next day, Sgt Oleonowski commits suicide rather than face the pressure of command. When Barker is informed of the deaths, he wants to pull his troops out now that they lack an experienced leader, but this request is refused by Harnitz, forcing Barker to send his own deputy to Muc Wa. When the psy-ops man predicts Muc Wa will be attacked, Barker contacts them by radio only to learn that they're under attack from the Viet Cong. True to Barker's predictions, the outpost is overwhelmed by the massive numbers of Viet Cong who number in the many thousands, not the few hundred predicted by the high command, and they are all well armed with various automatic weapons, not outdated rifles. Barker is order by Harnitz to withdraw the American troops, leaving behind the South Vietnamese troops, including the walking wounded. The idealistic Courcey refuses to leave the wounded, so Barker stays behind with him to help evacuate the remaining South Vietnamese troops and militiamen. This leaves Barker, Courcey, the Old Man and his fellow South Vietnamese militiamen at Muc Wa, and in the ensuing battle almost everyone is killed, including Barker who had stayed behind to cover their escape. The only American survivor is ironically the willing volunteer, Courcey, whose idealism and enthusiasm for the Vietnam War has now been killed along with all his comrades. He wakes up after the battle in the morning to find that everyone else is dead and the soldiers, including Barker, are stripped of their fatigues. The VC have withdrawn having left him for dead. As Courcey wanders to the grave site, he finds another survivor: the wounded, one-eyed VC scout that he saw earlier. The VC points his rifles at Courcey before dropping it out of exhaustion. Courcey says to the one-eyed VC, ""I'm going home, Charlie, if they'll let me"" as he wanders off the grave site."
4267117	/m/0bt60g	Kidulthood	2006-03-03		92	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/02b5_l"": ""Teen""}"	"The film follows two days in the lives of a group of 15-year olds from a mixed-income area of West London. The story focuses mainly upon Trevor, known as ""Trife"" , and Alisa  who is pregnant by him. Other characters are less developed. The school bully, Sam Peel , is the main antagonist. Another student, Katie , is being physically and emotionally bullied by a group of girls led by Shaneek , and is separately threatened by Sam. Her parents do not know the extent of the bullying. After being picked up from school, a distraught Katie flees to her bedroom, writes a note, and hangs herself. The students are then given a day off for mourning, but instead prepare for a party. Trevor and his best friends: Jay , and Moony  spend the day stealing, trying to talk to women, drinking alcohol, and smoking cannabis. Alisa and her friend Becky  decide to get drunk and high before the party, despite Alisa's pregnancy. Alisa has recently discovered that she is pregnant and she is unsure as to how to cope with the news. Becky takes Alisa to an older man's house where they perform sexual acts in return for drugs. Becky is the instigator and Alisa feels that she has to follow her friend's actions. Meanwhile, the boys trick their way into Sam's house in order to retrieve a Game Boy he had stolen earlier, they then proceed to steal Sam's cannabis and Jay has sex with Sam's girlfriend, Claire . When Sam returns and threatens them, the boys overpower him, attack him, and escape along with Claire. In the process, they knock Sam's mother to the floor, which is later used as a pretext for revenge by Sam. Alisa and Becky arrive at a shopping centre, having sold their drugs to buy new dresses. They meet up with Moony and Jay; Jay tells Alisa that Trevor doesn't want her or the baby, and that she should get out of Trevor's life. Alisa decides to return home alone as Becky wants to stay with the boys. In the meantime, Trevor has gone to meet up with his Uncle Curtis . He sees Katie's brother, Lenny  at Curtis's house, but they do not speak. Trevor tells Curtis that he wants to work for him, and is then issued with a revolver, which Trevor had previously made by drilling the barrel of a starting pistol on a pillar drill at school. Trevor is then taken downstairs to a tied up man, Andreas, who is being tortured for failing to stick to an agreement about payment. Andreas is earlier seen purchasing drugs from Curtis. Curtis orders Trevor to cut the man's face with a Stanley knife. Trevor carries out the order, but then flees from the house, throws the gun into the river and goes to find Alisa. Alisa is on her way home when she sees a classmate, who persuades her to come to a party with him to cheer her up. Trevor arrives at the party, finds Alisa, and confesses he loves her. Alisa tells him that she never slept with Sam, and that the baby definitely belongs to Trevor. Sam later arrives at the party and beats Trevor up with a baseball bat. Alisa runs into the house to get Mooney and Jay. In the ensuing fight Trife attacks Sam when he tries to hurt Alisa and beats him to the ground, but Alisa tells him to stop. As he is leaving Sam picks up the bat and hits Trife, who falls to the ground, critically injured. Katie's older brother arrives, carrying a gun and asking for Sam. He is about to execute Sam but stops momentarily and asks for a reason why he shouldn't kill him. Trife uses his last breaths to shout ""because he isn't worth it"". Lenny begins to walk away but Sam insults him so he turns and fires, but the gun explodes in his hand. He gets back in to his car and drives away. Trevor dies before the ambulance and police arrive."
4268056	/m/0bt7dj	I Am David	2003	292376	90	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02h8pkk"": ""Family Drama"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n1c"": ""Escape Film"", ""/m/060__y"": ""Film adaptation"", ""/m/0hqxf"": ""Family Film""}"	"Seven years after World War II, a 12-year old boy named David  escapes a Stalinist labor camp in Bulgaria where he has spent his entire life. He sets out on a risky journey to Denmark, initially believing he is on an important mission to deliver a letter, but eventually discovering that the ""mission"" was to reunite him with his mother, of whom he only has faint memories. Along his journey, he faces danger, fear, loneliness, hunger, and encounters various people. Johannes , his friend and mentor in the camp, who prepares him for escape, is killed by a guard, leaving David to face escape on his own. David is helped by a guard to escape, who gives him a compass and tells him he must go southwest to Greece, take a boat to Italy and finally go north to Denmark, a peaceful and neutral country. Since David was locked in a camp all his life, he has repressed feelings and trusts no one, and so feels lost and disoriented in the world. Along his journey, though he is mistreated by some people, he is well-treated by others. Gradually he learns that some people can be trusted, and to open up and experience his own feelings. Finally, with the help of decent people whom he has learned to trust, David and his mother are reunited."
4268077	/m/02p80tp	Baxter	1989-01-18		82	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/0vgkd"": ""Black comedy""}"	Baxter, a bull terrier, is taken from the pens and given to an old woman. Baxter hates the old woman’s bland lifestyle and reacts to her habits with disgust. In contrast, he becomes obsessed with the young couple across the street as he observes their nightly lovemaking sessions. Baxter attempts to communicate his dominance over the old woman by causing her to stumble, but his plan backfires. The old woman’s condition deteriorates, and ultimately Baxter kills her in order to be adopted by the young couple. Baxter enjoys his life with the young couple, splitting his time between the sensual woman and the earthy man. He brings them dead animals in an attempt to show them who he is. His idyll is broken when the couple has a baby and begins to neglect him. Baxter hates the weak and helpless child. He attempts to kill it, but his plans again backfire. Ignorant of Baxter’s murderous intentions, the couple gives Baxter to a neighborhood boy. Baxter thrills under the firm hand of his new master, a budding sociopath and Hitler fanatic. Baxter kills a stray dog to show the boy who he is, and Baxter believes that they come to a mutual understanding. The boy begins to see a girl from his school who reminds him of Eva Braun. Baxter impregnates the girl’s spaniel, though his own sexuality disgusts him. When the boy commands Baxter to kill a classmate, Baxter refuses and realizes that the boy does not understand him after all. The girl’s spaniel gives birth to puppies, and Baxter reacts to them with mixed emotions. In an attempt to emulate the final days of Hitler, the boy kills the puppies. In reaction, Baxter decides that the boy must die. The boy attacks first, but Baxter manages to gain the upper hand. When the boy commands him to heel, Baxter finds that he cannot disobey, allowing the boy to kill him. Later, the boy breaks into the old lady’s abandoned house and observes the young couple across the street. In a monologue echoing Baxter’s, the boy plans to kill his parents and be adopted by the couple.
