23880976	/m/076tl03	The Chinese Stuntman	1982-07-15			"{""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}"	"{""/m/03h64"": ""Hong Kong"", ""/m/06f32"": ""Taiwan""}"	"{""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/03k9fj"": ""Adventure""}"	Chang Wei , a stuntman, is called to the secret island owned by the mysterious Fu Chi . Here he competes in a martial arts tournament to investigate the suspicious surroundings.
24094015	/m/07khpqk	My Man	1928		99	{}	{}	"{""/m/04t36"": ""Musical""}"	An industrial girl, Fannie Brand who is supporting her brother and sister by working in a theatrical costume house, falls in love with Joe Halsey. Fannie and Joe set a date to be married, but the wedding is off when Fannie finds Joe cheating on her with her sister. Fannie auditions for Landau, a theatrical producer, then later on Fannie becomes a big success and she and Joe get back together.
24094473	/m/07k64mg	Beyond Bengal	1934-04-25		62	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}"	An industrial girl, Fannie Brand who is supporting her brother and sister by working in a theatrical costume house, falls in love with Joe Halsey. Fannie and Joe set a date to be married, but the wedding is off when Fannie finds Joe cheating on her with her sister. Fannie auditions for Landau, a theatrical producer, then later on Fannie becomes a big success and she and Joe get back together.
24094515	/m/07kf3w3	Million Dollar Kid	1944-02-18		65	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01z4y"": ""Comedy""}"	An industrial girl, Fannie Brand who is supporting her brother and sister by working in a theatrical costume house, falls in love with Joe Halsey. Fannie and Joe set a date to be married, but the wedding is off when Fannie finds Joe cheating on her with her sister. Fannie auditions for Landau, a theatrical producer, then later on Fannie becomes a big success and she and Joe get back together.
24094638	/m/07kjnbd	The Burning Court	1962			{}	{}	"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror"", ""/m/02n4kr"": ""Mystery""}"	Historian Michel Boissard , is invited with his wife Marie , a descendant of the Marchioness of Brinvilliers, the notorious poisoner, to the château of Mathias Desgrez . Mathias Desgrez is a descendant of the last lover of the Marchioness, who denounced her. Mathias is adept in the occult arts, which he practises with his friend Dr. Hermann . To the château come Marc Desgrez , and Stephane Desgrez , nephews of Mathias, who are waiting impatiently for their inheritance. The wife of Marc, Lucy  also has hopes. And Marc's mistress Myra  who is Mathias' personal nurse, would like to accelerate Marc's uncle's death. Mathias himself is fascinated by Marie Boissard. One night, a little time later, Mathias dies having received a visit from a mysterious woman bringing him medications, and is seen by a servant. Mathias is buried and then his body disappears just when the analysis proves that he has undoubtedly been poisoned. By whom? Lucy - eager to inherit? Myra - to please her lover? Marie - to avenge her betrayed ancestor, by the ancestor of Mathias? Inspector Krauss  enquires into the matter.
24094649	/m/07k88fg	The Town Went Wild	1944-12-15		77	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02l7c8"": ""Romance Film"", ""/m/05p553"": ""Comedy film""}"	Historian Michel Boissard , is invited with his wife Marie , a descendant of the Marchioness of Brinvilliers, the notorious poisoner, to the château of Mathias Desgrez . Mathias Desgrez is a descendant of the last lover of the Marchioness, who denounced her. Mathias is adept in the occult arts, which he practises with his friend Dr. Hermann . To the château come Marc Desgrez , and Stephane Desgrez , nephews of Mathias, who are waiting impatiently for their inheritance. The wife of Marc, Lucy  also has hopes. And Marc's mistress Myra  who is Mathias' personal nurse, would like to accelerate Marc's uncle's death. Mathias himself is fascinated by Marie Boissard. One night, a little time later, Mathias dies having received a visit from a mysterious woman bringing him medications, and is seen by a servant. Mathias is buried and then his body disappears just when the analysis proves that he has undoubtedly been poisoned. By whom? Lucy - eager to inherit? Myra - to please her lover? Marie - to avenge her betrayed ancestor, by the ancestor of Mathias? Inspector Krauss  enquires into the matter.
24095018	/m/07k7_gr	Texas, Brooklyn and Heaven	1948-07-16		76	{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hj3mzj"": ""Comedy Western""}"	Eddie Tayloe  is a reporter assigned to the Ft. Worth desk of a Dallas newspaper, and as the two neighboring cities are feuding, therefore has nothing to do. He dreams of becoming a New York playwright, and a small inheritance from his grandfather gives him his chance. Quitting his job, he begins the long drive. Picking up hitchhiker Perry Denklin , also looking for fame and fortune in New York, he shares with her encounters with various eccentric characters. The big city does not work out for either of them, and when Eddie finds Perry working in a Coney Island girlie show, he pulls her out and they find happiness together, buying a ranch back in Texas.{{cite book}}
24095517	/m/07k57tv	City of Missing Girls	1941-03-27		74	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}"	Eddie Tayloe  is a reporter assigned to the Ft. Worth desk of a Dallas newspaper, and as the two neighboring cities are feuding, therefore has nothing to do. He dreams of becoming a New York playwright, and a small inheritance from his grandfather gives him his chance. Quitting his job, he begins the long drive. Picking up hitchhiker Perry Denklin , also looking for fame and fortune in New York, he shares with her encounters with various eccentric characters. The big city does not work out for either of them, and when Eddie finds Perry working in a Coney Island girlie show, he pulls her out and they find happiness together, buying a ranch back in Texas.{{cite book}}
24096515	/m/07k9v12	The Italian Barber	1911-01-09			"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	Eddie Tayloe  is a reporter assigned to the Ft. Worth desk of a Dallas newspaper, and as the two neighboring cities are feuding, therefore has nothing to do. He dreams of becoming a New York playwright, and a small inheritance from his grandfather gives him his chance. Quitting his job, he begins the long drive. Picking up hitchhiker Perry Denklin , also looking for fame and fortune in New York, he shares with her encounters with various eccentric characters. The big city does not work out for either of them, and when Eddie finds Perry working in a Coney Island girlie show, he pulls her out and they find happiness together, buying a ranch back in Texas.{{cite book}}
24096954	/m/07k4kks	Fate's Turning	1911-01-23			"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	Eddie Tayloe  is a reporter assigned to the Ft. Worth desk of a Dallas newspaper, and as the two neighboring cities are feuding, therefore has nothing to do. He dreams of becoming a New York playwright, and a small inheritance from his grandfather gives him his chance. Quitting his job, he begins the long drive. Picking up hitchhiker Perry Denklin , also looking for fame and fortune in New York, he shares with her encounters with various eccentric characters. The big city does not work out for either of them, and when Eddie finds Perry working in a Coney Island girlie show, he pulls her out and they find happiness together, buying a ranch back in Texas.{{cite book}}
24097616	/m/075sk3v	The Music of Chance	1993-06-04		98	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama""}"	Jim Nashe worked as a fireman, but a large inheritance and a divorce from his wife has left him free to buy a new car and see the country at his leisure. He picks up a hitchhiker, Jack Pozzi, who turns out to be a professional gambler. Pozzi tells how he just lost $10,000 to a pair of eccentric old millionaires in a poker game, simply through a bad stroke of luck. With money and time to spare, the intrigued Nashe offers to back Pozzi with $10,000 for a rematch. The wealthy men, Flower and Stone, live together on a huge estate. They willingly agree to another game, but are not the suckers Pozzi takes them for. They win again. Nashe puts up his car as collateral against the cash if Flower and Stone will cut cards, winner take all. Nashe loses. No clear alternative exists except to work off the debt. The quirky Flower and Stone have a pile of 10,000 heavy stones, said to be from a 15th Century castle originally. They would like to build a wall on their property, so they tell Nashe and Pozzi that if they devote the next 50 days to erecting the wall, their debt will be paid in full. A foreman named Calvin Murks keeps an eye on the two men. Nashe methodically goes about his task, carrying the stone, but Pozzi becomes increasingly unhinged, feeling like a slave. Pozzi takes offense at a snide remark by Murks and assaults him, whereupon Murks begins coming to work armed with a gun. Pozzi attempts to escape. His badly beaten body is found. Nashe can't be sure who did this, although Murks seems a likely suspect. Pozzi eventually disappears and Nashe fears that he's dead. He privately decides to get even, the best way he knows how.
24097916	/m/07k4_gf	The Wrong Man	1993-09-05		104	{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01jfsb"": ""Thriller""}"	Jim Nashe worked as a fireman, but a large inheritance and a divorce from his wife has left him free to buy a new car and see the country at his leisure. He picks up a hitchhiker, Jack Pozzi, who turns out to be a professional gambler. Pozzi tells how he just lost $10,000 to a pair of eccentric old millionaires in a poker game, simply through a bad stroke of luck. With money and time to spare, the intrigued Nashe offers to back Pozzi with $10,000 for a rematch. The wealthy men, Flower and Stone, live together on a huge estate. They willingly agree to another game, but are not the suckers Pozzi takes them for. They win again. Nashe puts up his car as collateral against the cash if Flower and Stone will cut cards, winner take all. Nashe loses. No clear alternative exists except to work off the debt. The quirky Flower and Stone have a pile of 10,000 heavy stones, said to be from a 15th Century castle originally. They would like to build a wall on their property, so they tell Nashe and Pozzi that if they devote the next 50 days to erecting the wall, their debt will be paid in full. A foreman named Calvin Murks keeps an eye on the two men. Nashe methodically goes about his task, carrying the stone, but Pozzi becomes increasingly unhinged, feeling like a slave. Pozzi takes offense at a snide remark by Murks and assaults him, whereupon Murks begins coming to work armed with a gun. Pozzi attempts to escape. His badly beaten body is found. Nashe can't be sure who did this, although Murks seems a likely suspect. Pozzi eventually disappears and Nashe fears that he's dead. He privately decides to get even, the best way he knows how.
24099991	/m/07kbdyx	Shiva			103	"{""/m/064_8sq"": ""French Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/03hkp"": ""Hebrew Language""}"	"{""/m/0f8l9c"": ""France"", ""/m/03spz"": ""Israel""}"	"{""/m/082gq"": ""War film""}"	For seven days a large family of Moroccan descent observes the Jewish mourning ritual of Shiva when a brother dies. Living together again reveals many tensions and conflicts between family members. Amidst the tensions, the Gulf War rages in the background.Israeli film maker Ronit Elkabetz Euro News. Retrieved on 28 June 2010Israeli films favored in Cannes Ynet. 16 May 2008Israeli family sitting ‘Shiva’ finds all its enemies within 19 February 2009. Jewish Weekly
24100122	/m/07k53rm	Butterflies	2009		72	{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0jtdp"": ""Documentary""}"	For seven days a large family of Moroccan descent observes the Jewish mourning ritual of Shiva when a brother dies. Living together again reveals many tensions and conflicts between family members. Amidst the tensions, the Gulf War rages in the background.Israeli film maker Ronit Elkabetz Euro News. Retrieved on 28 June 2010Israeli films favored in Cannes Ynet. 16 May 2008Israeli family sitting ‘Shiva’ finds all its enemies within 19 February 2009. Jewish Weekly
24100455	/m/07kgpww	Rain or Shine	1930-08-15		90	{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01t_vv"": ""Comedy-drama"", ""/m/09q17"": ""Slapstick""}"	For seven days a large family of Moroccan descent observes the Jewish mourning ritual of Shiva when a brother dies. Living together again reveals many tensions and conflicts between family members. Amidst the tensions, the Gulf War rages in the background.Israeli film maker Ronit Elkabetz Euro News. Retrieved on 28 June 2010Israeli films favored in Cannes Ynet. 16 May 2008Israeli family sitting ‘Shiva’ finds all its enemies within 19 February 2009. Jewish Weekly
24102124	/m/07kh4gl	The Suram Fortress	1922		65	"{""/m/06ppq"": ""Silent film""}"	"{""/m/0247my"": ""Georgian SSR""}"	"{""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white""}"	For seven days a large family of Moroccan descent observes the Jewish mourning ritual of Shiva when a brother dies. Living together again reveals many tensions and conflicts between family members. Amidst the tensions, the Gulf War rages in the background.Israeli film maker Ronit Elkabetz Euro News. Retrieved on 28 June 2010Israeli films favored in Cannes Ynet. 16 May 2008Israeli family sitting ‘Shiva’ finds all its enemies within 19 February 2009. Jewish Weekly
24103578	/m/07k6wzv	Polikushka	1922-10-31		50	"{""/m/06ppq"": ""Silent film""}"	"{""/m/05vz3zq"": ""Soviet Union""}"	"{""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}"	In a remote seaside village, an Australian doctor becomes involved in public and personal crises.http://www.nzfilm.co.nz/FilmCatalogue/Films/Ngati.aspx
24103760	/m/07khvc4	The Miracle Maker	1922-08-29		43	"{""/m/06ppq"": ""Silent film""}"	"{""/m/05vz3zq"": ""Soviet Union""}"	"{""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white""}"	In a remote seaside village, an Australian doctor becomes involved in public and personal crises.http://www.nzfilm.co.nz/FilmCatalogue/Films/Ngati.aspx
24104388	/m/07kgkq6	Bhole Shankar	2008-09-12			"{""/m/02dn30"": ""Bhojpuri Language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical""}"	Bhole Shankar revolves around the unemployment issue where Mithun Chakraborty plays the role of Shankar, an underworld Don and the elder brother of Bhole, played by Manoj Tiwari. Bhole Shankar is the first Bhojpuri film of Mithun Chakraborty.
24104583	/m/07khf56	Ramudu Bheemudu	1964			"{""/m/09s02"": ""Telugu language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"	Ramudu  is an innocent young man in the guardianship of his uncle Panakala Rao , who is both crooked and wicked. The uncle is ready to usurp his property, and is just waiting for an appropriate opportunity. Ramudu is made to attend to all the domestic chores; unable to bear the torture, he runs away from home. Bheemudu  is interested in staging plays which his mother strongly disapproves. After he comes back home from a stage play, he is taken to task by his mother. In order to escape the wrath of his mother, Bheemudu flees his home and lands in the nearby city. Both of them enter the same hotel and unexpectedly interchange their places. Thus Ramudu, entering the house of Bheemudu, falls in love with Santhi ; Bheemudu, who now takes the place of Ramudu, falls in love with Leela ([[Jamuna . Bheemudu, who is in the place of Ramudu, now understands that he has to bring Panakala Rao to senses so that the property that really belongs to Ramudu, should be restored to him. Ramudu, now in the role of Bheemudu, starts enjoying the love and affection of the new family members. However, Panakala Rao comes to know of this change of places and attempts to take advantage of this situation. At the end Ramudu and Bheemudu turn out to be twins who got separated during the Godavari Pushkarams. All ends well in the film with Ramudu marrying Santhi and Bheemudu with Leela.
24104622	/m/07k8_6h	Heliopolis	2009		98	"{""/m/0jzc"": ""Arabic Language""}"	"{""/m/02k54"": ""Egypt""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}"	The events of one day in the lives of a number of Cairo residents is a portrayal of unfulfilled dreams and frustrating details of life in the overpopulated Metropolis. Their paths cross and their stories overlap but they are caught up in their struggle and are oblivious to one another against the background of what used to be one of Cairo's most glamorous neighborhoods. The City's vanishing glory and fading history is documented through the characters strife to make it through one day in Heliopolis.... The one thing they all share is the knowledge that they will probably have to confront the City again and again over the following days. Most of the stories taking a place in the suburb of Heliopolis
24104995	/m/07kb85j	Jangan Pandang Belakang Congkak	2009-06-04			"{""/m/0y1mh"": ""Malay Language""}"	"{""/m/09pmkv"": ""Malaysia""}"	"{""/m/05p553"": ""Comedy film"", ""/m/03npn"": ""Horror""}"	The film tells a story of three youths from Kuala Lumpur: Punai , a car jockey; Asmat , a cleaner and 'rapper wannabe'; and Johan , an 'acting star wannabe'. They each received a letter from the late Pak Sudir , inviting them to his house. Upon their arrival, they meet up with Pak Sudir's assistant, Mustika , and they discover that Pak Sudir was actually their grandfather who happens to be very rich. The three of them stand a chance to inherit all of his belongings and wealth but under strict circumstances; they would have to stay at his house for three days consecutively without touching anything, especially an old congkak. On the first night itself, strange occurrences begin to happen.
24105266	/m/07khzqj	AKA Life				{}	{}	"{""/m/04t36"": ""Musical""}"	The film tells a story of three youths from Kuala Lumpur: Punai , a car jockey; Asmat , a cleaner and 'rapper wannabe'; and Johan , an 'acting star wannabe'. They each received a letter from the late Pak Sudir , inviting them to his house. Upon their arrival, they meet up with Pak Sudir's assistant, Mustika , and they discover that Pak Sudir was actually their grandfather who happens to be very rich. The three of them stand a chance to inherit all of his belongings and wealth but under strict circumstances; they would have to stay at his house for three days consecutively without touching anything, especially an old congkak. On the first night itself, strange occurrences begin to happen.
24105592	/m/07kckzj	Cannon Movie Tales				{}	{}	{}	The film tells a story of three youths from Kuala Lumpur: Punai , a car jockey; Asmat , a cleaner and 'rapper wannabe'; and Johan , an 'acting star wannabe'. They each received a letter from the late Pak Sudir , inviting them to his house. Upon their arrival, they meet up with Pak Sudir's assistant, Mustika , and they discover that Pak Sudir was actually their grandfather who happens to be very rich. The three of them stand a chance to inherit all of his belongings and wealth but under strict circumstances; they would have to stay at his house for three days consecutively without touching anything, especially an old congkak. On the first night itself, strange occurrences begin to happen.
24105751	/m/07k88kp	The Eagle of the Ninth	2011-02-09	27122040	114	"{""/m/070zw"": ""Scottish Gaelic language"", ""/m/01ncmg"": ""Gaelic"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3m_6"": ""Costume Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/02kdv5l"": ""Action""}"	In the year 140 AD, 20 years after the Ninth Legion disappeared in the north of Britain, Marcus Flavius Aquila, a young Roman centurion, arrives in Britain to serve at his first post as a garrison commander. Marcus's father disappeared with the eagle standard of the ill-fated legion, and Marcus hopes to redeem his family's honour by bravely serving in Britain. Shortly afterward, only Marcus's alertness and decisiveness saves the garrison from being overrun by Celtic tribesmen. He is decorated for his bravery but honourably discharged due to a severe leg injury. Living at his uncle's estate near Calleva  in southern Britain, Marcus has to cope with his military career having been cut short and his father's name still being held in disrepute. Heeding rumours that the eagle standard has been seen in the north of Britain, Aquila decides to recover it. Despite the warnings of his uncle and his fellow Romans, who believe that no Roman can survive north of Hadrian's Wall, he travels north into the territory of the Picts, accompanied only by his British slave Esca. Esca, the son of a Brigantes chieftain, detests Rome and what it stands for, but also considers himself bound to his master, who saved his life during an amphitheatre show. After several weeks of travelling through the northern wilderness, Esca and Marcus encounter Guern, one of the survivors of the Ninth Legion, who attributes his survival to the hospitality of the Selgovae tribe. Guern recalls that all but a small number of deserters were killed in an ambush by the northern tribes – including Esca's Brigantes – and that the eagle standard was taken away by the Seal People, the most vicious of the tribes. The two travel further north until they are found by the Seal People. Identifying himself as a chieftain's son fleeing Roman rule and claiming Marcus as his slave, Esca is welcomed by the tribe. After allowing the Seal People to mistreat Marcus, Esca eventually reveals that his actions were a ploy and helps his master to find the eagle. As they retrieve it, they are ambushed by several warriors, including the Seal Prince's father, but Marcus and Esca manage to kill them and escape with the eagle standard. With the aid of the Seal Prince's young son, Esca and Marcus manage to escape the Seal People's village. The two flee south in an effort to reach Hadrian's Wall, with the Seal People in hot pursuit. Marcus, slowed by his old battle wound, orders Esca to take the eagle back to Roman territory and even grants the reluctant slave his freedom. Freed, Esca still refuses to abandon his friend and instead heads out to look for help. He returns with the survivors of the Ninth legion just as the Seal People catch up with them. The legionnaires, wishing to redeem themselves, accept Aquila as their commander and prepare to defend the eagle standard. As an example to those who would betray their people, the Seal Prince kills his young son in front of Esca, Marcus, and the legionnaires; then orders his warriors to attack. A battle ensues, in which the Seal Prince and all his warriors are killed, along with most of the Ninth Legion soldiers. After burying the fallen legionnaires – including Guern – Marcus, Esca, and the few survivors of the Ninth return to Roman territory, where Aquila delivers the eagle to the astonished governor in Londinium. There is some talk of the Ninth legion being reformed with Marcus its commander. But when Marcus and Esca wonder what they will do next, Marcus leaves the decision to Esca.  The alternate ending is featured in the DVD. Marcus decides to burn the eagle standard on the altar where the final battle occurred, instead of delivering it to the Roman governor of Britannia. He tells Esca that he does this because the eagle belongs to the men who fought for it. Marcus and Esca are then shown approaching Hadrian's Wall on foot and talking about their plans for the future.
24107943	/m/07khf77	The Man in the Raincoat	1957		106	"{""/m/064_8sq"": ""French Language""}"	"{""/m/0f8l9c"": ""France"", ""/m/03rjj"": ""Italy""}"	"{""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy""}"	The wife of Albert Constantin goes to visit her uncle, who is sick. Albert, , a clarinet player with the orchestra of the Théâtre du Châtelet finds himself alone for a week. Albert finds it hard to cope, being domestically inept, and his colleague in the orchestra, Émile, , recommends he go to see Éva . He, himself, sees her from time to time. At first hesitant, Albert goes to see the woman. So much the worse for Albert. Éva is murdered, while he waits to see her in her living-room. Realising Éva is a prostitute he hurries away, only to read the next day of a murder and reports of a man running away, in a raincoat, from the scene of the crime. He soon finds himself dealing with a blackmailer, a neighbour of the murdered woman, Monsieur Raphaël , and professional killers. And so Albert is overtaken by a series of events that plunge him ever deeper into troubles.
24108514	/m/07k40m1	Moving Target	2007			"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}"	On the hottest day of a sweltering London summer, Steve Lynch must repay a £1,000,000 loan by 5pm, or lose everything he has ever worked for. An outrageous wager offers him a solution: run from North to South West London in less than two hours. But the events and people he encounters along the way will change his life forever.
24109118	/m/07k69n1	Breakfast for Two	1937-10-22		67	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/09q17"": ""Slapstick""}"	The story focuses on Judith Dunbar, who is enrolled in St. Ursula's, an English boarding school, when her parents and younger sister move to colonial Singapore. She is introduced to a world of wealth and privilege by her classmate, Loveday Carey-Lewis, whose family owns the magnificent Cornwall estate known as Nancherrow. Although Judith enjoys the company of her doting Aunt Louise, who has been named her legal guardian during her parents' absence, she prefers to spend as much of her school holidays as possible with Loveday's parents and siblings, who welcome her as one of their own. When Aunt Louise is killed in an automobile accident, she leaves her considerable estate to Judith, who will be independently wealthy for life if she handles her inheritance wisely. Judith becomes increasingly attracted to Loveday's older brother Edward and eventually succumbs to his gentle seduction. When she realizes she was foolishly naive to think he was committed to a permanent relationship, she departs Nancherrow and enlists in the Royal Navy at the onset of World War II. The ensuing years wreak havoc on her life and those of the people she loves. Edward, blinded in battle, returns home and commits suicide rather than be a burden to others. When Loveday's fiancé Gus goes missing in action and she realizes she is pregnant with his child, she agrees to marry her friend Walter. Judith reunites with Carey-Lewis family friend Jeremy Wells, a doctor who has loved her since the day they met, but unexpected circumstances tear them apart. Further complications arise when Judith's sister Jess is placed in her care after the ship on which she and their mother were returning to England is bombed by the Japanese and Jess is placed in an internment camp. With their father missing and their mother lost at sea, Judith must learn to interact with a grieving young girl emotionally scarred by her wartime experiences.
24109971	/m/07kd48w	Barnabo of the Mountains	1994-05-18		124	"{""/m/02bjrlw"": ""Italian Language""}"	"{""/m/0f8l9c"": ""France"", ""/m/06mzp"": ""Switzerland"", ""/m/03rjj"": ""Italy""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}"	The story focuses on Judith Dunbar, who is enrolled in St. Ursula's, an English boarding school, when her parents and younger sister move to colonial Singapore. She is introduced to a world of wealth and privilege by her classmate, Loveday Carey-Lewis, whose family owns the magnificent Cornwall estate known as Nancherrow. Although Judith enjoys the company of her doting Aunt Louise, who has been named her legal guardian during her parents' absence, she prefers to spend as much of her school holidays as possible with Loveday's parents and siblings, who welcome her as one of their own. When Aunt Louise is killed in an automobile accident, she leaves her considerable estate to Judith, who will be independently wealthy for life if she handles her inheritance wisely. Judith becomes increasingly attracted to Loveday's older brother Edward and eventually succumbs to his gentle seduction. When she realizes she was foolishly naive to think he was committed to a permanent relationship, she departs Nancherrow and enlists in the Royal Navy at the onset of World War II. The ensuing years wreak havoc on her life and those of the people she loves. Edward, blinded in battle, returns home and commits suicide rather than be a burden to others. When Loveday's fiancé Gus goes missing in action and she realizes she is pregnant with his child, she agrees to marry her friend Walter. Judith reunites with Carey-Lewis family friend Jeremy Wells, a doctor who has loved her since the day they met, but unexpected circumstances tear them apart. Further complications arise when Judith's sister Jess is placed in her care after the ship on which she and their mother were returning to England is bombed by the Japanese and Jess is placed in an internment camp. With their father missing and their mother lost at sea, Judith must learn to interact with a grieving young girl emotionally scarred by her wartime experiences.
24110107	/m/07k4krr	Partir	2009-08-12		85	"{""/m/064_8sq"": ""French Language"", ""/m/01m69"": ""Catalan language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/0f8l9c"": ""France""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"	Suzanne is a well to do married woman and mother in the south of France. Her idle bourgeois lifestyle gets her down and she decides to go back to work as a physiotherapist. Her husband agrees to fix up a consulting room for her in their backyard. When Suzanne and the man hired to do the building meet, the mutual attraction is sudden and violent. Suzanne decides to give up everything and live this all engulfing passion to the fullest.
24111320	/m/07k5wf6	Infinite Sorrow	1922-05-04		80	"{""/m/06ppq"": ""Silent film""}"	"{""/m/05vz3zq"": ""Soviet Union""}"	"{""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white""}"	Suzanne is a well to do married woman and mother in the south of France. Her idle bourgeois lifestyle gets her down and she decides to go back to work as a physiotherapist. Her husband agrees to fix up a consulting room for her in their backyard. When Suzanne and the man hired to do the building meet, the mutual attraction is sudden and violent. Suzanne decides to give up everything and live this all engulfing passion to the fullest.
24111383	/m/07k6x3p	Beyond Ipanema	2010		90	"{""/m/05zjd"": ""Portuguese Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/015fr"": ""Brazil""}"	"{""/m/04rlf"": ""Music"", ""/m/0jtdp"": ""Documentary""}"	Suzanne is a well to do married woman and mother in the south of France. Her idle bourgeois lifestyle gets her down and she decides to go back to work as a physiotherapist. Her husband agrees to fix up a consulting room for her in their backyard. When Suzanne and the man hired to do the building meet, the mutual attraction is sudden and violent. Suzanne decides to give up everything and live this all engulfing passion to the fullest.
24111590	/m/07kdf30	The Exile	1922-09-01		54	"{""/m/06ppq"": ""Silent film""}"	"{""/m/0247my"": ""Georgian SSR""}"	"{""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white""}"	Suzanne is a well to do married woman and mother in the south of France. Her idle bourgeois lifestyle gets her down and she decides to go back to work as a physiotherapist. Her husband agrees to fix up a consulting room for her in their backyard. When Suzanne and the man hired to do the building meet, the mutual attraction is sudden and violent. Suzanne decides to give up everything and live this all engulfing passion to the fullest.
24112022	/m/07kh4mt	Battle of the V-1	1958		104	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/082gq"": ""War film""}"	The film tells the story of a Polish Resistance group which discovers details of the manufacture of the German V-1 'Flying Bomb' at Peenemünde in 1943. Liasing with service chiefs in London, the group manage to pass on enough information to convince them to launch a bombing raid and, in the climax to the film, are able to 'steal' a V-1 which lands in a field during testing and arrange for its transport back to the UK.
