19948005	/m/04ybhsz	Those Wonderful Years that Sucked	1997-04-03		109	"{""/m/01wgr"": ""Czech Language""}"	"{""/m/01mjq"": ""Czech Republic""}"	"{""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}"	"Dr. Scott McKenzie  is a college professor and ardent fan of the gunslinger culture of the Old West. A year ago, McKenzie watched his wife and son die in a car crash caused by a drunk driver attempting to flee the police. With his friend, General Joe Brodsky , McKenzie attends an auction of Wild West memorabilia, where they agree to bid on a pair of steamer trunks and split the contents between them. As the auction is conducted, flashbacks show the items' histories in the 19th century. At the time a man, Joseph Cole , is looking for a gunslinger who has a pair of distinctive ebony-handled pistols marked with stars. Some cowboys he encounters on the road point him towards the town of Crossfire, California. At the town saloon, he inquires about the man but is harassed by a trio of local thugs, one of whom shoots at him, hitting instead one of the trunks which Dr. McKenzie is bidding on in the present. Cole quickly shoots all three men dead, an event memorialized by a local photographer. In the present, McKenzie and Brodsky win the trunks at auction and McKenzie begins sorting through the contents, noticing the picture of the men who Cole killed. Under photo enhancement, McKenzie notices Cole in the background of the picture and identifies the gun Cole is carrying as a .357 Magnum from the 1980s. Despite this, chemical and spectroscopic testing indicates that the photograph is at least 100 years old. McKenzie becomes convinced that Cole is a time traveler. After writing up his findings, he is approached by a woman, Georgia Crawford , who claims to be working on similar ideas. Together they locate Crossfire in the present. When they split up to search the town, Georgia ducks into an old barn and removes a crystalline device which she uses to travel back to the 1880s. There she searches for Cole at a nearby river, but her horse is spooked by a rattlesnake. She dispatches the snake with a futuristic gun. Hurrying back to town, she is followed by Cole, who had observed her from afar. He arrives too late to stop her from traveling to the present, but he uses a device of his own to find out the time to which she traveled. In the present, McKenzie hears a noise and arrives at the barn just in time to see Georgia return from the past. When he confronts her, she admits to being one of a number of time travelers from the 26th century. Returning to McKenzie's home she explains that Cole is a renegade scientist from her time who she has been sent back to stop. She believes that Cole, who developed the time travel technology with her father, is intending to change history. Through research, Georgia and McKenzie determine that Cole is likely trying to kill Matthew Crawford, an adviser to President Grover Cleveland. The gunfighter who Cole is searching for, the mysterious ""Star-Handled Stranger,"" was a gunslinger who crucially helped protect the President and his escort from bandits. Matthew Crawford was Georgia's ancestor and killing him would erase her entire family from history, including her father who had opposed Cole's desire to continue research on time travel. McKenzie and Georgia enlist Joe Brodsky's help in determining President Cleveland's movements, but before Brodsky can give them the information, Cole murders him and flees into the past. Finding a copy of the information, they discover that Cole is traveling back to July 11, 1886, when the mysterious ""Star-Handled Stranger"" helped save President Cleveland from a bandit attack. Traveling back in time to 1886, Georgia and McKenzie watch as the attack begins. When the Stranger arrives on the scene and tries to enter the attack, he is shot dead by Cole. McKenzie then takes the Stranger's signature pistols and rides towards the battle himself. Cole follows him. While McKenzie manages to kill the attacking bandits, Cole shoots Matthew Crawford. McKenzie then kills Cole in a one-on-one duel. Returning to the stagecoach, Georgia and McKenzie discover that Matthew Crawford was merely wounded. As the stagecoach drives off, Georgia and McKenzie return to the present where Georgia gives him a gift before returning to her own time. She is somehow able to send the knowledge of the death of McKenzie's wife and child back to his earlier self so that he is able to save their lives."
20238864	/m/04zw832	Aunt Fanny's Tour of Booty	2005-09-19		4	"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}"	Aunt Fanny gives a tour of the Robot City Train Station to motley collection of robots, including Fender, Zinc, Tammy, Hacky and an Old Lady-Bot.
20239110	/m/04zynjf	My Wife Got Married	2008-10-23	8789900	119	"{""/m/02hwhyv"": ""Korean Language""}"	"{""/m/06qd3"": ""South Korea""}"	"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film""}"	Deok-hoon meets In-ah, a former work colleague, on the subway; the two turn out to be big soccer fans, and soon begin a passionate relationship. To quell his doubts about In-ah's fidelity, Deok-hoon proposes to her, and they get married. But their honeymoon period doesn't last long, as In-ah declares that she will marry another man.
20239994	/m/04_0v4b	A Portrait of Giselle	1982			"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0jtdp"": ""Documentary""}"	Deok-hoon meets In-ah, a former work colleague, on the subway; the two turn out to be big soccer fans, and soon begin a passionate relationship. To quell his doubts about In-ah's fidelity, Deok-hoon proposes to her, and they get married. But their honeymoon period doesn't last long, as In-ah declares that she will marry another man.
20240172	/m/04zy34r	Ben's Mill	1982		59	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0jtdp"": ""Documentary""}"	Wilson, a senior marketing executive, is laid off from a food company after fifteen years of good service. Losing his status and security, he is relegated to the role of dependent house husband, resented by his children and shunned by former colleagues.<ref namehttp://tiff.net/CANADIANFILMENCYCLOPEDIA/content/films/after-the-axe | titleToronto International Film Festival | workMay 03, 2012}}
20240232	/m/04zx7hd	In Our Water	1982		60	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0jtdp"": ""Documentary""}"	Wilson, a senior marketing executive, is laid off from a food company after fifteen years of good service. Losing his status and security, he is relegated to the role of dependent house husband, resented by his children and shunned by former colleagues.<ref namehttp://tiff.net/CANADIANFILMENCYCLOPEDIA/content/films/after-the-axe | titleToronto International Film Festival | workMay 03, 2012}}
20240393	/m/04z_vtf	Children of Darkness	1983			"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}"	"{""/m/0jtdp"": ""Documentary""}"	Wilson, a senior marketing executive, is laid off from a food company after fifteen years of good service. Losing his status and security, he is relegated to the role of dependent house husband, resented by his children and shunned by former colleagues.<ref namehttp://tiff.net/CANADIANFILMENCYCLOPEDIA/content/films/after-the-axe | titleToronto International Film Festival | workMay 03, 2012}}
20240541	/m/04zwq4f	The Profession of Arms	1983		57	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0d060g"": ""Canada""}"	"{""/m/0jtdp"": ""Documentary""}"	Wilson, a senior marketing executive, is laid off from a food company after fifteen years of good service. Losing his status and security, he is relegated to the role of dependent house husband, resented by his children and shunned by former colleagues.<ref namehttp://tiff.net/CANADIANFILMENCYCLOPEDIA/content/films/after-the-axe | titleToronto International Film Festival | workMay 03, 2012}}
20240745	/m/04_0238	Seeing Red	1983		100	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01g6gs"": ""Black-and-white"", ""/m/0jtdp"": ""Documentary""}"	The documentary film looks at the political activities and activism of Americans who were members or supporters of the American Communist Party. It is one of the first non-fiction films to examine the role of a third political party in the United States.
20240796	/m/04z_9_1	Wedding in Galilee	1988		113	"{""/m/0jzc"": ""Arabic Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/02hwyss"": ""Turkish Language""}"	"{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/03spz"": ""Israel""}"	"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/03q4nz"": ""World cinema""}"	The film takes place in a Palestinian village ruled by an Israeli military governor. At the start of the film the village is under a curfew. The village mayor, muktar, wants to celebrate his son's wedding with the traditional elaborate ceremony despite the curfew. The Israeli military governor initially refuses, but finally allows the wedding to take place on the condition that he and his staff are invited.
20241033	/m/04zxglh	In the Name of the People	1985-03		73	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0jtdp"": ""Documentary""}"	The film takes place in a Palestinian village ruled by an Israeli military governor. At the start of the film the village is under a curfew. The village mayor, muktar, wants to celebrate his son's wedding with the traditional elaborate ceremony despite the curfew. The Israeli military governor initially refuses, but finally allows the wedding to take place on the condition that he and his staff are invited.
20244619	/m/04_0j2b	Mirage	1972		82	"{""/m/06nm1"": ""Spanish Language""}"	"{""/m/016wzw"": ""Peru""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}"	A story about a young man who inherits a broken down estate at the edge of the Peruvian desert, with no explanation about the former owners or what had become of the once thriving house. By searching through the rocks and sands for relics, he discovers the answers to the mystery, told in flashback. The film combines the boy's search with other socio-economic issues relevant to Peru in a confusing, but insightful manner.
20244917	/m/04zzxnx	The Green Wall			110	{}	{}	"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}"	A story about a young man who inherits a broken down estate at the edge of the Peruvian desert, with no explanation about the former owners or what had become of the once thriving house. By searching through the rocks and sands for relics, he discovers the answers to the mystery, told in flashback. The film combines the boy's search with other socio-economic issues relevant to Peru in a confusing, but insightful manner.
20245051	/m/04z_4l4	The Trial				{}	"{""/m/016wzw"": ""Peru""}"	"{""/m/07s9rl0"": ""Drama""}"	A story about a young man who inherits a broken down estate at the edge of the Peruvian desert, with no explanation about the former owners or what had become of the once thriving house. By searching through the rocks and sands for relics, he discovers the answers to the mystery, told in flashback. The film combines the boy's search with other socio-economic issues relevant to Peru in a confusing, but insightful manner.
20245495	/m/0408yhk	Mile Post 398	2007-01-09		110	"{""/m/02h40lc"": ""English Language"", ""/m/017yph"": ""Navajo Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}"	Taking place on the Navajo Nation, Cloyd Begay , has been a victim of alcohol abuse and domestic violence throughout his childhood in result having him resorting to alcohol to repress his memories. As he is willing to take responsible for his life and as husband and father, his drinking buddies Jimmy  and Marty  cultivate in having Cloyd continue their carefree lifestyle of drinking and partying, preventing him to change. All the while, his wife Lorraine  and son Michael  begin to lose hope in him and seriously consider leaving him. As the ensuing events unfold, it leads him making the choice that will change his life forever.
20249573	/m/04zx51c	Sinimäed	2006-05-08		59	"{""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language"", ""/m/02s2l"": ""Estonian Language""}"	"{""/m/02kmm"": ""Estonia""}"	"{""/m/0jtdp"": ""Documentary"", ""/m/082gq"": ""War film""}"	"Sydney, 1952 and returning from a month away the private investigator Reilly finds his office has been taken over by the building's janitor, Jerry Vane, who has been impersonating him in his absence. Roughing Vane over, Reilly discovers he has taken a missing persons case in which an insurance company is trying to locate someone by the name of Alex Pleshette. However when Reilly presents himself to the insurance office to drop the case, the owner Max Arnett claims he never hired his agency to begin with. On the way out however, Arnett's receptionist inadvertently gives away the truth that Reilly was in fact hired... Heading back to his office, Reilly is confronted by two thugs in an alley who beat him and tell him to lay off the Pleshette case. In his office a short time later a beautiful young woman in black arrives. Presenting herself as Mrs. Pleshette, Reilly assumes she is Alex Pleshette's wife, however she curtly informs him that her husband is dead, and that she is actually Alexandra, better known as Alex Pleshette. She tells him to stop interfering as she is now no longer missing, and departs ... leaving him even more confused. Next day Reilly finds out from his police detective friend Jack Bosley that Alex Pleshette witnessed the murder of her husband, a wealthy tycoon named Donald Pleshette who was at the time being investigated for company insurance fraud. However she was knocked unconscious by the killer and as a result is unable to remember the event. Not long after this she went missing and no one knew where she was, not even her lover Gabe Preston, her husband's disgruntled business partner. Reilly recognizes that Preston would thus have a motive for murder, but Bosley explains that he has a strong alibi. Later, Reilly gives Vane a camera and instructs him to follow Arnett and take photos of anything that appears interesting. Meanwhile he drives to the Pleshette mansion on Noir Drive to confront Alex. She concedes that although she was bitter towards her husband as a result of the fraud allegations against him, she had no proof that her husband was even involved in the fraud, and that even if she did she couldn't disclose them because of the legal principal of marital privilege, whereby spouses cannot testify against each other. They are then interrupted by the arrival of Gabe Preston ... Alex introduces them before promptly leading Reilly out of the house. On his way out Reilly explains to Alex that whoever hired him did so on the instruction of her husband's killer, worried that she may regain her memory at any time, and wanting her close by if she did. Reilly says he believes she knows more than she realises, but she replies ""at times we all want to be kept in the dark"". Back at his office, Reilly looks through the photos taken by Vane, and in one sees Max Arnett meeting up with Gabe Preston! He promptly calls Bosley who confirms that Preston's alibi was in fact Arnett. Reilly rushes off to the Pleshette mansion but Preston and Alex have left for good... Far way on a tropical island resort, Preston and Alex lounge back on a beach. Alex however is unsettled ... her memory then triggered by the pop of the champagne cork ... and she realises it was Gabe Preston who murdered her husband! Looking down to reveal to us the wedding ring she now wears as Mrs. Alex Preston, it occurs to her that Preston now not only has access to the entire fortune, but that she is unable to testify against him because of marital privilege."
20249942	/m/04zx23r	The Expendables				{}	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/02kdv5l"": ""Action""}"	"Sydney, 1952 and returning from a month away the private investigator Reilly finds his office has been taken over by the building's janitor, Jerry Vane, who has been impersonating him in his absence. Roughing Vane over, Reilly discovers he has taken a missing persons case in which an insurance company is trying to locate someone by the name of Alex Pleshette. However when Reilly presents himself to the insurance office to drop the case, the owner Max Arnett claims he never hired his agency to begin with. On the way out however, Arnett's receptionist inadvertently gives away the truth that Reilly was in fact hired... Heading back to his office, Reilly is confronted by two thugs in an alley who beat him and tell him to lay off the Pleshette case. In his office a short time later a beautiful young woman in black arrives. Presenting herself as Mrs. Pleshette, Reilly assumes she is Alex Pleshette's wife, however she curtly informs him that her husband is dead, and that she is actually Alexandra, better known as Alex Pleshette. She tells him to stop interfering as she is now no longer missing, and departs ... leaving him even more confused. Next day Reilly finds out from his police detective friend Jack Bosley that Alex Pleshette witnessed the murder of her husband, a wealthy tycoon named Donald Pleshette who was at the time being investigated for company insurance fraud. However she was knocked unconscious by the killer and as a result is unable to remember the event. Not long after this she went missing and no one knew where she was, not even her lover Gabe Preston, her husband's disgruntled business partner. Reilly recognizes that Preston would thus have a motive for murder, but Bosley explains that he has a strong alibi. Later, Reilly gives Vane a camera and instructs him to follow Arnett and take photos of anything that appears interesting. Meanwhile he drives to the Pleshette mansion on Noir Drive to confront Alex. She concedes that although she was bitter towards her husband as a result of the fraud allegations against him, she had no proof that her husband was even involved in the fraud, and that even if she did she couldn't disclose them because of the legal principal of marital privilege, whereby spouses cannot testify against each other. They are then interrupted by the arrival of Gabe Preston ... Alex introduces them before promptly leading Reilly out of the house. On his way out Reilly explains to Alex that whoever hired him did so on the instruction of her husband's killer, worried that she may regain her memory at any time, and wanting her close by if she did. Reilly says he believes she knows more than she realises, but she replies ""at times we all want to be kept in the dark"". Back at his office, Reilly looks through the photos taken by Vane, and in one sees Max Arnett meeting up with Gabe Preston! He promptly calls Bosley who confirms that Preston's alibi was in fact Arnett. Reilly rushes off to the Pleshette mansion but Preston and Alex have left for good... Far way on a tropical island resort, Preston and Alex lounge back on a beach. Alex however is unsettled ... her memory then triggered by the pop of the champagne cork ... and she realises it was Gabe Preston who murdered her husband! Looking down to reveal to us the wedding ring she now wears as Mrs. Alex Preston, it occurs to her that Preston now not only has access to the entire fortune, but that she is unable to testify against him because of marital privilege."
20250238	/m/04z_nxn	Mr. Belvedere Goes to College	1949-04-15		83	"{""/m/05f_3"": ""Norwegian Language"", ""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/05p553"": ""Comedy film""}"	"Sydney, 1952 and returning from a month away the private investigator Reilly finds his office has been taken over by the building's janitor, Jerry Vane, who has been impersonating him in his absence. Roughing Vane over, Reilly discovers he has taken a missing persons case in which an insurance company is trying to locate someone by the name of Alex Pleshette. However when Reilly presents himself to the insurance office to drop the case, the owner Max Arnett claims he never hired his agency to begin with. On the way out however, Arnett's receptionist inadvertently gives away the truth that Reilly was in fact hired... Heading back to his office, Reilly is confronted by two thugs in an alley who beat him and tell him to lay off the Pleshette case. In his office a short time later a beautiful young woman in black arrives. Presenting herself as Mrs. Pleshette, Reilly assumes she is Alex Pleshette's wife, however she curtly informs him that her husband is dead, and that she is actually Alexandra, better known as Alex Pleshette. She tells him to stop interfering as she is now no longer missing, and departs ... leaving him even more confused. Next day Reilly finds out from his police detective friend Jack Bosley that Alex Pleshette witnessed the murder of her husband, a wealthy tycoon named Donald Pleshette who was at the time being investigated for company insurance fraud. However she was knocked unconscious by the killer and as a result is unable to remember the event. Not long after this she went missing and no one knew where she was, not even her lover Gabe Preston, her husband's disgruntled business partner. Reilly recognizes that Preston would thus have a motive for murder, but Bosley explains that he has a strong alibi. Later, Reilly gives Vane a camera and instructs him to follow Arnett and take photos of anything that appears interesting. Meanwhile he drives to the Pleshette mansion on Noir Drive to confront Alex. She concedes that although she was bitter towards her husband as a result of the fraud allegations against him, she had no proof that her husband was even involved in the fraud, and that even if she did she couldn't disclose them because of the legal principal of marital privilege, whereby spouses cannot testify against each other. They are then interrupted by the arrival of Gabe Preston ... Alex introduces them before promptly leading Reilly out of the house. On his way out Reilly explains to Alex that whoever hired him did so on the instruction of her husband's killer, worried that she may regain her memory at any time, and wanting her close by if she did. Reilly says he believes she knows more than she realises, but she replies ""at times we all want to be kept in the dark"". Back at his office, Reilly looks through the photos taken by Vane, and in one sees Max Arnett meeting up with Gabe Preston! He promptly calls Bosley who confirms that Preston's alibi was in fact Arnett. Reilly rushes off to the Pleshette mansion but Preston and Alex have left for good... Far way on a tropical island resort, Preston and Alex lounge back on a beach. Alex however is unsettled ... her memory then triggered by the pop of the champagne cork ... and she realises it was Gabe Preston who murdered her husband! Looking down to reveal to us the wedding ring she now wears as Mrs. Alex Preston, it occurs to her that Preston now not only has access to the entire fortune, but that she is unable to testify against him because of marital privilege."
20250451	/m/04_0_67	Mr. Belvedere Rings the Bell	1951-08-01	1750000	87	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}"	"Sydney, 1952 and returning from a month away the private investigator Reilly finds his office has been taken over by the building's janitor, Jerry Vane, who has been impersonating him in his absence. Roughing Vane over, Reilly discovers he has taken a missing persons case in which an insurance company is trying to locate someone by the name of Alex Pleshette. However when Reilly presents himself to the insurance office to drop the case, the owner Max Arnett claims he never hired his agency to begin with. On the way out however, Arnett's receptionist inadvertently gives away the truth that Reilly was in fact hired... Heading back to his office, Reilly is confronted by two thugs in an alley who beat him and tell him to lay off the Pleshette case. In his office a short time later a beautiful young woman in black arrives. Presenting herself as Mrs. Pleshette, Reilly assumes she is Alex Pleshette's wife, however she curtly informs him that her husband is dead, and that she is actually Alexandra, better known as Alex Pleshette. She tells him to stop interfering as she is now no longer missing, and departs ... leaving him even more confused. Next day Reilly finds out from his police detective friend Jack Bosley that Alex Pleshette witnessed the murder of her husband, a wealthy tycoon named Donald Pleshette who was at the time being investigated for company insurance fraud. However she was knocked unconscious by the killer and as a result is unable to remember the event. Not long after this she went missing and no one knew where she was, not even her lover Gabe Preston, her husband's disgruntled business partner. Reilly recognizes that Preston would thus have a motive for murder, but Bosley explains that he has a strong alibi. Later, Reilly gives Vane a camera and instructs him to follow Arnett and take photos of anything that appears interesting. Meanwhile he drives to the Pleshette mansion on Noir Drive to confront Alex. She concedes that although she was bitter towards her husband as a result of the fraud allegations against him, she had no proof that her husband was even involved in the fraud, and that even if she did she couldn't disclose them because of the legal principal of marital privilege, whereby spouses cannot testify against each other. They are then interrupted by the arrival of Gabe Preston ... Alex introduces them before promptly leading Reilly out of the house. On his way out Reilly explains to Alex that whoever hired him did so on the instruction of her husband's killer, worried that she may regain her memory at any time, and wanting her close by if she did. Reilly says he believes she knows more than she realises, but she replies ""at times we all want to be kept in the dark"". Back at his office, Reilly looks through the photos taken by Vane, and in one sees Max Arnett meeting up with Gabe Preston! He promptly calls Bosley who confirms that Preston's alibi was in fact Arnett. Reilly rushes off to the Pleshette mansion but Preston and Alex have left for good... Far way on a tropical island resort, Preston and Alex lounge back on a beach. Alex however is unsettled ... her memory then triggered by the pop of the champagne cork ... and she realises it was Gabe Preston who murdered her husband! Looking down to reveal to us the wedding ring she now wears as Mrs. Alex Preston, it occurs to her that Preston now not only has access to the entire fortune, but that she is unable to testify against him because of marital privilege."
20253071	/m/04zy43q	Burning the Future: Coal in America	2008-04-22		89	"{""/m/02h40lc"": ""English Language""}"	"{""/m/09c7w0"": ""United States of America""}"	"{""/m/0cshrf"": ""Political cinema"", ""/m/0hj3n07"": ""Culture & Society"", ""/m/0hj3n11"": ""Environmental Science"", ""/m/075fzd"": ""Social issues"", ""/m/0jtdp"": ""Documentary""}"	"Sydney, 1952 and returning from a month away the private investigator Reilly finds his office has been taken over by the building's janitor, Jerry Vane, who has been impersonating him in his absence. Roughing Vane over, Reilly discovers he has taken a missing persons case in which an insurance company is trying to locate someone by the name of Alex Pleshette. However when Reilly presents himself to the insurance office to drop the case, the owner Max Arnett claims he never hired his agency to begin with. On the way out however, Arnett's receptionist inadvertently gives away the truth that Reilly was in fact hired... Heading back to his office, Reilly is confronted by two thugs in an alley who beat him and tell him to lay off the Pleshette case. In his office a short time later a beautiful young woman in black arrives. Presenting herself as Mrs. Pleshette, Reilly assumes she is Alex Pleshette's wife, however she curtly informs him that her husband is dead, and that she is actually Alexandra, better known as Alex Pleshette. She tells him to stop interfering as she is now no longer missing, and departs ... leaving him even more confused. Next day Reilly finds out from his police detective friend Jack Bosley that Alex Pleshette witnessed the murder of her husband, a wealthy tycoon named Donald Pleshette who was at the time being investigated for company insurance fraud. However she was knocked unconscious by the killer and as a result is unable to remember the event. Not long after this she went missing and no one knew where she was, not even her lover Gabe Preston, her husband's disgruntled business partner. Reilly recognizes that Preston would thus have a motive for murder, but Bosley explains that he has a strong alibi. Later, Reilly gives Vane a camera and instructs him to follow Arnett and take photos of anything that appears interesting. Meanwhile he drives to the Pleshette mansion on Noir Drive to confront Alex. She concedes that although she was bitter towards her husband as a result of the fraud allegations against him, she had no proof that her husband was even involved in the fraud, and that even if she did she couldn't disclose them because of the legal principal of marital privilege, whereby spouses cannot testify against each other. They are then interrupted by the arrival of Gabe Preston ... Alex introduces them before promptly leading Reilly out of the house. On his way out Reilly explains to Alex that whoever hired him did so on the instruction of her husband's killer, worried that she may regain her memory at any time, and wanting her close by if she did. Reilly says he believes she knows more than she realises, but she replies ""at times we all want to be kept in the dark"". Back at his office, Reilly looks through the photos taken by Vane, and in one sees Max Arnett meeting up with Gabe Preston! He promptly calls Bosley who confirms that Preston's alibi was in fact Arnett. Reilly rushes off to the Pleshette mansion but Preston and Alex have left for good... Far way on a tropical island resort, Preston and Alex lounge back on a beach. Alex however is unsettled ... her memory then triggered by the pop of the champagne cork ... and she realises it was Gabe Preston who murdered her husband! Looking down to reveal to us the wedding ring she now wears as Mrs. Alex Preston, it occurs to her that Preston now not only has access to the entire fortune, but that she is unable to testify against him because of marital privilege."
20253903	/m/04zzlxl	The Lollipop Generation	2008		70	"{""/m/02h40lc"": ""English Language""}"	"{""/m/0d060g"": ""Canada""}"	"{""/m/0hn10"": ""LGBT""}"	"The Lollipop Generation tells the story of 'Georgie', a runaway teenager played by Jena von Brücker, and the people she meets on the ""...outlying streets with no name..."" ""The Lollipop Generation"", Buenos Aires Festival Internacional de Cine Independiente catalogue, 25 Mar-5 Apr 2009 At the same time, the film serves a diaristic function, documenting the people the director has met and the cities she travelled to,Liss, Sarah, ""The Lollipop Generation"", Eye Weekly, 2 Apr, 2008 capturing an entire generation of underground performers.Jackson, Sharyn, ""Sweeter than candy on a stick"", Time Out New York, 11-17 Dec 2008"
20255111	/m/04_02k0	When The Moors Ruled In Europe	2005		101	{}	{}	"{""/m/03g3w"": ""History"", ""/m/084r0"": ""World History"", ""/m/0hj3mt_"": ""Anthropology"", ""/m/0jtdp"": ""Documentary""}"	Ronnie ([[Robert Buchanan , Wal , Andy  and Vic ([[John Hughes  are four bored, unemployed teenagers from Glasgow. One day Ronnie comes up with the idea of stealing stainless steel sinks from a warehouse and selling them. Their plan involves dressing up as girls and using a chemical 'stop-motion' potion.
20258894	/m/04zxxv0	Kunguma Poovum Konjum Puravum	2008			"{""/m/07c9s"": ""Tamil Language""}"	"{""/m/03rk0"": ""India""}"	"{""/m/07s9rl0"": ""Drama""}"	Thulasi  comes to Muttam village along with her grandmother  after her parent’s desert her. She joins a government school in the village to pursue her studies. Enters Koochan  who falls for her instantly. Koochan's mother Chandra  helps the poor Thulasi to pursue her studies. However coming to know about their romance, Agavamma insults Thulasi and her grandmother and drives them out of the village when Koochan is out on a school tour. A shocked Koochan returns only to meet with a road mishap. Meanwhile, Thulasi, who seeks refuge in a family at Tuticorin is forced to marry a rowdy Drama . On the day of their marriage, he gets arrested by police. His wayward lifestyle invites trouble and he eventually gets arrested for murdering a youth. An annoyed Thulasi returns to Muttam only to see Koochan lost himself in liquor after his love failure. Meanwhile, Koochan resolves to set right Thulasi's life. But things take a turn when Dharma comes to Muttam after getting bail.
20259032	/m/04_0k84	The Children	2008-12-05		84	"{""/m/02h40lc"": ""English Language""}"	"{""/m/07ssc"": ""United Kingdom""}"	"{""/m/03npn"": ""Horror""}"	A Christmas and New Year holiday degenerates into a fight for survival when the children start turning on their parents. At first the children begin demonstrating some odd behavior, particularly staring off into space. A small series of incidents, including the disappearance of the family pet, eventually escalates into deliberately sadistic and homicidal activity on the children's part.Children, The The privileged yuppie parents, due to the psychological trauma of the brutality of the attacks, and an initial unwillingness to believe that they are being stalked by their own children, are incapable of defending themselves.The Children The cause for the children's increasingly disturbed and psychotic behavior is suggested to be the result of a non-specified sickness.
